id,name,country,country_codes,iso,severity,population,latitude,longitude,description,french_name,spanish_name
1966,Pémono,Venezuela (Bolivarian Republic of),VEN,pev,Critically endangered,1,5.6487,-65.8081,Last speaker lives with the Yawarana in an Upper Majagua village,pémono,pémono
657,Taushiro,Peru,PER,trr,Critically endangered,1,-3.2502,-75.8935,"Dpto. de  Loreto, cuenca de  río Tigre,  Huanganayaco, pueblo de Intuto",taushiro,tausiro
314,Tinigua,Colombia,COL,tit,Critically endangered,1,2.3833,-73.6413,Sierra de la Macarena (Meta). Originally on the Yari river (Caquetá). The last speakers lived near the Guayabero river (in the neighbourhood of  the Guayabero people). The Sierra de la Macarena group does not speak the language any more.,tinigua,tinigua
779,Tolowa,United States of America,USA,tol,Critically endangered,1,41.9566,-124.1915,"at the Smith River Rancheria near Crescent City, California",tolowa,tolowa
661,Uru,Bolivia (Plurinational State of),BOL,ure,Extinct,1,-16.5519,-68.6645,"Last documented community was Iru-Ito, near Ancoaqui, on the Desaguadero river in Bolivia",uru,uru
2507,Volow,Vanuatu,VUT,mlv,Critically endangered,1,-13.6433,167.7159,Motalava Island,volow,volow
809,Wintu-Nomlaki,United States of America,USA,wit,Critically endangered,1,39.8637,-122.0822,"There were two major dialects, Nomlaki, spoken along the Sacramento River south of Red Bluff, and Wintu, spoken elsewhere in the territory.",wintu-nomlaki,wintu
665,Yahgan,Chile,CHL,yag,Critically endangered,1,-55.0028,-67.4615,"Community of Villa Ukika on Navarino Island (Magallanes Territory, Chile).",yahgan,yámana
2711,Yarawi,Papua New Guinea,PNG,sue,Critically endangered,1,-7.9001,147.6411,"Between Morobe town and Hercules bay, Morobe Province",yarawi,suena
1444,!Gan!ne,South Africa,ZAF,kqu,Extinct,0,-31.3911,26.6748,,!gan!ne,!gan!ne
116,Aasax,United Republic of Tanzania,TZA,aas,Extinct,0,-5.1948,37.7380,,aasax,aasáx
429,Ahom,India,IND,aho,Extinct,0,26.5393,92.5378,,ahom,ahom
486,Ainu (Kuril),Russian Federation,RUS,ain,Extinct,0,46.8882,152.0068,the northern islands of the Kuril chain (especially Shumshu and Paramushir) and the southern tip of Kamchatka (Cape Lopatka),aïnou (Kouriles),ainú (Islas Kuriles)
494,Ainu (Sakhalin),Russian Federation,RUS,ain,Extinct,0,47.3983,142.2949,"the southern part of Sakhalin (Karafuto), from 1905 to 1945 under Japanese administration; most of the Ainu population was evacuated (after 1945) to Hokkaido, Japan, where a few speakers of Sakhalin Ainu survived until recently",aïnou (Sakhaline),ainú (Sajalín)
329,Akkala Saami,Russian Federation,RUS,sia,Extinct,0,67.5809,31.6680,"earlier spoken in the village of Babino in southern Murmansk Province, from where the speakers were translocated to Lovozero, the centre of Lovozero County",saami akkala,saamí de Akkala / lapón de Akkala
1342,Alderney French,United Kingdom of Great Britain and Northern Ireland,GBR,,Extinct,0,49.7098,-2.2075,the island of Alderney in the Bailiwick of Guernsey; an extinct outlying dialect of Norman not listed at all by the SIL,auregnais,francés de Alderney
1658,Amanayé,Brazil,BRA,ama,Extinct,0,-3.7327,-49.1088,,amanayé,amanayé
756,Andoa (Ecuador),Ecuador,ECU,anb,Extinct,0,-2.3341,-76.5016,"Location in Ecuador:  Pastaza province, Pucayacu and Moretecocha regions.",andoa (Équateur),andoa (Ecuador)
513,Andro,India,IND,,Extinct,0,24.8415,94.0539,,andro,andro
838,Antoniano,United States of America,USA,sln,Extinct,0,35.9717,-121.1757,"Mission San Antonio de Padua, near Jolon in southern Monterey County, CA.",antoniano,antoniano
2141,Aore,Vanuatu,VUT,aor,Extinct,0,-15.5767,167.1638,"Aore, Santo",aore,aore
569,Apolista,Bolivia (Plurinational State of),BOL,,Extinct,0,-14.4027,-68.6206,,apolista,apolista
1454,Arapaho (Oklahoma),United States of America,USA,arp,Extinct,0,35.6020,-97.9712,Wind River Reservation in Wyoming; Cheyenne-Arapaho Tribe in Oklahoma,arapaho (Oklahoma),arapaho (Oklahoma)
1629,Arapáso,Brazil,BRA,arj,Extinct,0,0.0000,-66.0000,,arapáso,arapaso
2658,Aribwatsa,Papua New Guinea,PNG,laz,Extinct,0,-6.6523,147.2291,Lae town area,aribwatsa,aribuacha
1611,Arin,Russian Federation,RUS,,Extinct,0,56.2982,91.7468,"the upper Yenisey basin, to the north of Krasnoyarsk and the Minusinsk region",,
465,Arman,Russian Federation,RUS,eve,Extinct,0,59.6732,150.1391,поселки Ола и Армань Ольского района Магаданской области; an extinct outlying dialect of Even not listed separately by the SIL,arman,arman
2170,Arta,Philippines,PHL,atz,Extinct,0,16.4225,121.7042,,arta,arta
573,Atacameño,"Argentina, Bolivia (Plurinational State of), Chile","ARG, BOL, CHL",kuz,Extinct,0,-22.7559,-68.2470,"Two areas: (1) San Pedro de Atacama, Toconao, Socaire, Peine; (2) Chiu-chiu, Caspana. Province of Antofagasta, between Calama and the Bolivian border.",acatameño,kunza
830,Atsugewi,United States of America,USA,atw,Extinct,0,40.8824,-122.6661,,atsugewi,atsugewi
2042,Babuza,China,CHN,bzg,Extinct,0,24.0100,120.6230,Taiwan Province,babuza,babuza
170,Badala,Australia,AUS,,Critically endangered,0,-25.2850,153.1054,,badala,badala
12,Baga Kalem,Guinea,GIN,,Extinct,0,10.4013,-14.3151,,baga kaloum,baga kalem
9,Baga Mboteni,Guinea,GIN,bgm,Critically endangered,0,10.7415,-14.5513,,baga mboteni,baga emboteni
855,Barbareño,United States of America,USA,boi,Extinct,0,34.4227,-119.7039,,barbareño,barbareño
2205,Barzani Jewish Neo-Aramaic (Iraq),Iraq,IRQ,bjf,Extinct,0,36.2619,43.9892,"Province of Irbil, Iraqi Kurdistan",judéo-araméen barszani (Iraq),neo-arameo judío barzani (Iraq)
2048,Basay,China,CHN,byq,Extinct,0,25.1378,121.6543,Taiwan Province,basay,basay
1692,Baygo,Sudan,SDN,byg,Extinct,0,11.7436,24.6423,,baygo,baygo
1653,Berakou,Chad,TCD,bxv,Extinct,0,12.8492,15.0320,,berakou,babalia
1695,Berti,Sudan,SDN,byt,Extinct,0,14.6898,25.9524,,berti,berti
2661,Bina,Papua New Guinea,PNG,bmn,Extinct,0,-10.2365,149.6063,"Southeastern hinterland, eastern part of central Province",bina,bina
53,Birgid,Sudan,SDN,brk,Extinct,0,14.8598,25.0103,,birgid,birked
17,Boro,"Ethiopia, Togo","ETH, TGO",,Extinct,0,8.6244,0.6262,,boro,karaboro
1894,Cacaopera,Nicaragua,NIC,ccr,Extinct,0,13.4109,-87.8741,Around the Gulf of Fonseca,cacaopera,cacaopera
135,Cape Khoekhoe,South Africa,ZAF,naq,Extinct,0,-34.4522,19.7314,,khoekhoe du Cap,nama
1338,Cappadocian Greek (Turkey),Turkey,TUR,cpg,Extinct,0,38.0480,32.6953,"Cappadocia in central Turkey, notably in Sille (Silli) near Konya, villages near Kayseri, and Faras (Pharasa) and adjacent villages, before the population exchanges; Cappadocian Greek was thought to be extinct until Mark Janse and Dimitris Papazachariou discovered speakers in 2005, cf.  Cappadocian Greek (Greece); an outlying dialect of Greek",grec cappadocien (Turquie),griego capadocio (Turquía)
890,Catawba,United States of America,USA,chc,Extinct,0,34.9361,-81.0272,"Catawba Indian Nation of York County, South Carolina; Rock Hills, SC.",catawba,catauba
255,Cayuga (Oklahoma),United States of America,USA,cay,Extinct,0,36.6302,-94.6441,"Northeastern Oklahoma;  Six Nations Reserve at Grand River, Ontario, Canada.",cayuga (Oklahoma),cayuga (Oklahoma)
881,Cayuse,United States of America,USA,xcy,Extinct,0,44.9647,-118.5424,,cayuse,cayuse
808,Central Kalapuyan,United States of America,USA,kyl,Extinct,0,43.8000,-123.0600,,kalapuya central,kalapuya central
519,Chairel,India,IND,,Extinct,0,24.9760,94.2407,,,
587,Cholon,Peru,PER,cht,Extinct,0,-8.8633,-76.1791,"Departamento de  Huánuco, cuenca del río Huallaga, entre los poblados de  Tingo María y Valle.",cholon,cholón
8,Coptic,Egypt,EGY,cop,Extinct,0,26.8915,29.0959,"Liturgical language of the Coptic Church, Bohairic dialect. No first-language speakers; it probably became extinct in the 17th century. Coptic is still taught in churches and it is claimed that there may be speakers with at least near native competency.",copte,copto
798,Cowlitz,United States of America,USA,cow,Extinct,0,46.1320,-122.8642,,cowlitz,cowlitz
594,Culle,Peru,PER,,Extinct,0,-8.1951,-78.2940,"Departamento de  La  Libertad, centralmente en la provincia de  Santiago de  Chuco y territorios adyacentes. Also in Cajabamba (Cajamarca); Pallasca and Corongo (Ancash).",culle,culle
1609,Cuman,Hungary,HUN,,Extinct,0,46.5815,19.6765,the region of Cumania in Hungary; earlier spread over a large area of Eastern Europe,,
868,Cupeño,United States of America,USA,cup,Extinct,0,33.3640,-117.0756,,cupeno,cupeño
345,Dalmatian,Croatia,HRV,dlm,Extinct,0,45.0599,14.5719,Krk (Veglia) on the coast of Dalmatia; earlier also Zadar (Zara) and Dubrovnik (Ragusa),dalmate,dálmata
129,Deti,Botswana,BWA,shg,Extinct,0,-20.9614,24.4610,Pointer at settlement of previous Deti speakers.,deti,cuengo deti
2073,Dharug,Australia,AUS,nil,Critically endangered,0,-34.0344,150.9301,,dharug,iyora
2075,Dhurga,Australia,AUS,dhu,Critically endangered,0,-35.4964,150.2490,,dhurga,dhurga
2201,Dicamay Agta,Philippines,PHL,duy,Extinct,0,16.6998,122.0167,,agta de Dicamay,agta de Dicamay
1904,Dorasque,Panama,PAN,,Extinct,0,,,,,Dorasque
2629,Dororo,Solomon Islands,SLB,drr,Extinct,0,-8.2169,157.3901,Western New Georgia,dororo,dororo
41,Duli,Cameroon,CMR,duz,Extinct,0,9.3813,13.5708,,duli,duli
177,Dungidjau,Australia,AUS,,Extinct,0,-26.5885,152.2705,,dungidjau,dungidjau
438,Dura,Nepal,NPL,drq,Extinct,0,28.2898,84.4519,"Lamjuṅ district, between Pāũdī and Midim rivers.",dura,dura
259,Eastern Abenaki,United States of America,USA,aaq,Extinct,0,44.9423,-68.7328,,abénaqui oriental,abenakí oriental
470,Eastern Kamchadal,Russian Federation,RUS,,Extinct,0,56.5110,161.0156,the eastern coast of central Kamchatka and in the basin of the river Kamchatka,,
833,Eastern Pomo,United States of America,USA,peb,Extinct,0,39.0461,-122.9211,,pomo oriental,pomo oriental
782,Eel River Athabaskan,United States of America,USA,wlk,Extinct,0,40.1880,-123.6477,Formerly spoken along the Eel River and its major tributaries in Humboldt and Mendocino Counties.,athabaskan d'Eel River,wailaki
56,Eliri,Sudan,SDN,eli,Severely endangered,0,4.5706,30.8580,,eliri,nding
92,Elmolo,Kenya,KEN,elo,Extinct,0,2.7212,36.7326,,elmolo,emolo
1321,Eotile,Côte d'Ivoire,CIV,eot,Extinct,0,5.2495,-3.3233,,éotilé,beti
150,Eyak,United States of America,USA,eya,Extinct,0,60.2165,-143.3935,,eyak,eyak / eyaco
180,Gaagudju,Australia,AUS,gbu,Extinct,0,-12.2755,132.6379,,gaagudju,gagadú
89,Gafat,Ethiopia,ETH,gft,Extinct,0,10.6768,35.8264,,gafat,gafat
1893,Garífuna (Nicaragua),Nicaragua,NIC,cab,Critically endangered,0,12.5666,-83.7166,Orinoco in the Regiones Atlánticas Autónomas del Sur,garifuna (Nicaragua),garífuna (Nicaragua)
1687,Ge'ez,Ethiopia,ETH,gez,Extinct,0,8.9936,38.7597,,Ge'ez,gueez
2671,Getmata,Papua New Guinea,PNG,get,Extinct,0,-5.8346,149.0405,West New Britain,getmata,getmata
42,Gey,Cameroon,CMR,guv,Extinct,0,9.3840,13.5296,,gey,gueve
358,Gothic,Ukraine,UKR,,Extinct,0,44.6530,33.8598,the Crimea,,
4,Guanche,Spain,ESP,,Extinct,0,27.9264,-15.6774,the Canary Islands,,
68,Gule,Sudan,SDN,gly,Extinct,0,10.0986,34.1235,,gule,gule
2632,Guliguli,Solomon Islands,SLB,gli,Extinct,0,-8.2114,157.4615,Western New Georgia,,
601,Gününa Küne,Argentina,ARG,pue,Extinct,0,-43.4848,-68.1591,,gününa yajich,puelche
1121,Gyasumdo,Nepal,NPL,,Definitely endangered,0,28.5969,84.2253,lower Manang valley,gyasumdo,gyasumdo
807,Hanis,United States of America,USA,csz,Extinct,0,43.4060,-124.2402,,hanis,hanis
2045,Hoanya,China,CHN,ppu,Extinct,0,23.5665,120.3826,Taiwan Province,hoanya,hoanya
59,Homa,Sudan,SDN,hom,Extinct,0,5.5011,27.3779,,homa,homa
1651,Horo,Chad,TCD,hor,Extinct,0,9.2390,18.3444,,horo,horo
2219,Hpun,Myanmar,MMR,hpo,Extinct,0,24.6500,97.0666,,hpun,hpon
1817,Huitoto (Brazil),Brazil,BRA,"hto, huu, hux",Extinct,0,-2.3723,-66.0937,,huitoto (Brésil),huitoto (Brasil)
2592,Hukumina,Indonesia,IDN,huw,Extinct,0,-3.1514,126.2713,"Buru Island, Maluku",hukumina,hukumina
1537,Huron-Wyandot (United States of America),United States of America,USA,wya,Extinct,0,36.7923,-94.7229,"Huron and Wyandotte is the same language. The last speakers were in the  Wyandotte Tribe of Oklahoma, and Huron settled at Lorette, near Quebec City.",wyandotte (États-Unis d'Amérique),huron (Estados Unidos)
2642,Ifo,Vanuatu,VUT,iff,Extinct,0,-18.6605,169.1434,Northeastern Erromanga Island,ifo,ifo
854,Ineseño,United States of America,USA,inz,Extinct,0,34.5942,-120.1371,,ineseño,ineseño
298,Island Carib,Dominica,DMA,crb,Extinct,0,15.4325,-61.2817,Carib Indian reservation on the eastern coast of Dominica.,caraïbe,caribe isleño
857,Island Chumash,United States of America,USA,crz,Extinct,0,34.3821,-119.4574,,chumash,chumasho
1925,Jorá,Bolivia (Plurinational State of),BOL,jor,Critically endangered,0,-14.0246,-63.3581,,jorá,jorá
696,Judeo-Berber (Morocco),Morocco,MAR,jbe,Extinct,0,30.8220,-6.8005,"Several areas in the Higher and the Middle Atlas (Sous): the Ouarzazate area, and Boumalne Dades, Imini, Tinghir (Tinerhir), in the Draa valley
Between Tiznit and Tafraout, around Ouijjane",judéo-berbère (Maroc),judeo-bereber (Marruecos)
477,Kamas,Russian Federation,RUS,"xas, zkb",Extinct,0,57.9964,92.8784,"formerly spoken in the eastern part of the Minusinsk region, in modern Krasnoyarsk Region; the area became gradually restricted to the Kan and Mana river basins and their sources on the northwesternmost slopes of the Eastern Sayan mountains; the last Kamas-speaking community lived in the village of Abalakovo",kamasse,kamas
1353,Kamas Turk,Russian Federation,RUS,kjh,Extinct,0,58.1090,92.7101,Abalakovo village in Krasnoyarsk Region; an extinct outlying dialect of Khakas spoken by the last speakers of Kamas (Samoyed),turc kamasse,kamasiano
2675,Kaniet,Papua New Guinea,PNG,ktk,Extinct,0,-0.8980,145.5441,"Anchorite and Kaniet Islands, Manus Province",kaniet,kaniet
1548,Kansa,United States of America,USA,ksk,Extinct,0,36.7657,-96.8652,"Kaw Nation at Kaw City, Oklahoma.",kansa,kansa
341,Karaim (Crimea),Ukraine,UKR,kdr,Extinct,0,45.0580,33.9477,Yevpatoriya region,karaïm (Crimée),karaím (Crimea)
2677,Karami,Papua New Guinea,PNG,xar,Extinct,0,-7.1335,143.8659,Gulf Province next to Western Province,karami,karami
1517,Karelian (Valday),Russian Federation,RUS,krl,Extinct,0,58.0284,33.3215,Valday region in Novgorod Province,carélien (Valday),carelio (Valday)
2091,Katabaga,Philippines,PHL,ktq,Extinct,0,13.4366,122.5569,,katabaga,catabaga
783,Kato,United States of America,USA,ktw,Extinct,0,39.6770,-123.4944,,kato,kato
2596,Kayeli,Indonesia,IDN,kzl,Extinct,0,-3.3900,127.1008,"Buru Island, Maluku",kayeli,kayeli
2634,Kazukuru,Solomon Islands,SLB,kzk,Extinct,0,-8.1598,157.4629,Western New Georgia,kazukuru,kazukuru
126,Kede,Angola,ANG,,Extinct,0,-17.1617,16.1059,Used to be spoken north of the Namibian-Angolan border.,kede,kede
371,Kemi Saami,Finland,FIN,,Extinct,0,67.0631,27.6635,Sodankylä and Kuolajärvi (Salla) counties in Lapland Province,,
2286,Kenaboi,Malaysia,MYS,,Extinct,0,3.1129,102.0322,,kenaboi,kenaboi
479,Kerek,Russian Federation,RUS,krk,Extinct,0,62.5996,176.9183,"originally the Bering Sea coast between the Olyutor Bay and the Anadyr Bay, later only in the villages of Meynypil'gino and Khatyrka in Beringovskiy County in Chukchi Autonomous District",kerek,kerek
2050,Ketangalan,China,CHN,kae,Extinct,0,25.0433,121.4813,Taiwan Province,ketangalan,ketangalano
1148,Khaccaḍ Bhoṭe,Nepal,NPL,,Definitely endangered,0,28.1113,85.3674,"Dhāibuṅ area, northeast of Nuvākoṭ",tibétain d'âne,bhotte
1613,Kilit,Azerbaijan,AZE,,Extinct,0,38.9455,46.0989,"Kilit village in Ordubad County of the Nakhichevan region, Azerbaijan; closely related to but distinct from Talysh; presumably an outlying dialect of Tati, otherwise only known from Iran",kilit,kilit
137,Kinare,Kenya,KEN,,Extinct,0,-0.7250,37.2436,,kinare,kinare
822,Klamath-Modoc,United States of America,USA,kla,Extinct,0,42.5767,-121.8637,"Klamaths were in south-central Oregon and the Modocs inf the Tule Lake area in adjacent northeastern California.  After the Modoc War of 1872-1873 some Modocs were taken to Oklahoma. Klamath survived until 2003 in and around the former reservation community of Chiloquin, Oregon.",klamath,lutuamí-modoco
828,Konomihu,United States of America,USA,sht,Extinct,0,41.2583,-123.3216,"Along the Salmon River, around Forks of Salmon, CA.",konomihu,konomihu
100,Kore,Kenya,KEN,,Extinct,0,-2.2845,40.9185,Last speaker  lived on Lamu Island.,Kore,koyra
485,Kott,Russian Federation,RUS,,Extinct,0,56.3013,94.5318,"the basin of the river Kan, an eastern tributary to the upper Yenisey, to the south of Krasnoyarsk",,
618,Krenjê,Brazil,BRA,xre,Extinct,0,-2.5644,-46.6589,"The group lives in the indigenous lands Alto Rio Guamá Municipality of Paragominas, south-western Pará state - Brazil.",krenjê,kreye
1354,Krevin,Latvia,LVA,,Extinct,0,56.3500,24.2907,around and to the south-east of Bauska in Semigallia; an extinct outlying dialect of Vote,,
189,Kurtjar,Australia,AUS,gdj,Extinct,0,-18.0623,140.4052,,gurdjar,gurdjar
121,Kw'adza,United Republic of Tanzania,TZA,wka,Extinct,0,-5.3753,35.8621,,kw'adza,kw'adza
124,Kwadi,Angola,ANG,kwz,Extinct,0,-15.2523,12.2277,,kwadi,kuadí
125,Kwisi,Angola,ANG,,Extinct,0,-16.7309,13.0572,,kwisi,kwisi
460,Kyakala,China,CHN,,Extinct,0,45.3819,128.7597,between the Ussuri and Sungari basins in northeastern Manchuria; an extinct outlying dialect of Udege not listed at all by the SIL,,
2134,Laghu,Solomon Islands,SLB,lgb,Extinct,0,-7.6157,158.7359,Santa Isabel,laghu,laghu
1149,Langthang Tibetan,Nepal,NPL,,Definitely endangered,0,28.2100,85.5697,"near ’Langthang Himāl, in the northern part of Bāgmatī zone.",tibétain du Langthang,langthang
301,Lenca,"El Salvador, Honduras","SLV, HND",len,Extinct,0,13.6459,-87.0996,,lenca,lenca
111,Li-Ngbee,Democratic Republic of the Congo,ZAI,jgb,Extinct,0,2.4931,28.0590,,Ngbee,ngbee
2597,Liliali,Indonesia,IDN,kzl,Extinct,0,-3.3900,127.1008,"Buru Island, Maluku",liliali,liliali
